"","Name","Location","Nat_Inv","Invasive","record"
"23133","Nymphoides peltata","Illinois","Introduced","Invasive",4874
"24123","Nymphoides peltata","Indiana","Introduced","Invasive",4874
"25142","Nymphoides peltata","Kentucky","Introduced","Invasive",4874
"26137","Nymphoides peltata","Louisiana","Introduced","Invasive",4874
"27120","Nymphoides peltata","Maine","Introduced","Invasive",4874
"28105","Nymphoides peltata","Maryland","Introduced","Invasive",4874
"29116","Nymphoides peltata","Massachusetts","Introduced","Invasive",4874
"30109","Nymphoides peltata","Mississippi","Introduced","Invasive",4874
"31131","Nymphoides peltata","Missouri","Introduced","Invasive",4874
"32121","Nymphoides peltata","Nebraska","Introduced","Invasive",4874
"33104","Nymphoides peltata","New Hampshire","Introduced","Invasive",4874
"34103","Nymphoides peltata","New Jersey","Introduced","Invasive",4874
"35106","Nymphoides peltata","New York","Introduced","Invasive",4874
"36107","Nymphoides peltata","North Carolina","Introduced","Invasive",4874
"37109","Nymphoides peltata","Ohio","Introduced","Invasive",4874
"38104","Nymphoides peltata","Oklahoma","Introduced","Invasive",4874
"39102","Nymphoides peltata","Oregon","Introduced","Invasive",4874
"40115","Nymphoides peltata","Pennsylvania","Introduced","Invasive",4874
"41136","Nymphoides peltata","Rhode Island","Introduced","Invasive",4874
"42116","Nymphoides peltata","Tennessee","Introduced","Invasive",4874
"43105","Nymphoides peltata","Texas","Introduced","Invasive",4874
"4490","Nymphoides peltata","Vermont","Introduced","Invasive",4874
"4585","Nymphoides peltata","Virginia","Introduced","Invasive",4874
"4687","Nymphoides peltata","Washington","Introduced","Invasive",4874
"61117","Nymphoides peltata","Ireland","Introduced","Invasive",4874
"8351","Nymphoides peltata","Sweden","Introduced","Invasive",4874
"8460","Nymphoides peltata","Switzerland","Introduced","Invasive",4874
"8850","Nymphoides peltata","New Zealand","Introduced","Invasive",4874
"6071","Caulerpa taxifolia","Croatia","Introduced","Invasive",4873
"61116","Caulerpa taxifolia","France","Introduced","Invasive",4873
"6290","Caulerpa taxifolia","Italy","Introduced","Invasive",4873
"6381","Caulerpa taxifolia","Monaco","Introduced","Invasive",4873
"6478","Caulerpa taxifolia","Spain","Introduced","Invasive",4873
"6576","Caulerpa taxifolia","Balearic Islands","Introduced","Invasive",4873
"7068","Caulerpa taxifolia","New South Wales","Introduced","Invasive",4873
"7292","Caulerpa taxifolia","South Australia","Introduced","Invasive",4873
"6285","Soliva sessilis","British Columbia","Introduced","Invasive",4872
"9260","Soliva sessilis","Alabama","Introduced","Invasive",4872
"10254","Soliva sessilis","Arizona","Introduced","Invasive",4872
"11249","Soliva sessilis","Arkansas","Introduced","Invasive",4872
"12188","Soliva sessilis","California","Introduced","Invasive",4872
"13187","Soliva sessilis","Florida","Introduced","Invasive",4872
"14171","Soliva sessilis","Georgia","Introduced","Invasive",4872
"15168","Soliva sessilis","Hawaii","Introduced","Invasive",4872
"16171","Soliva sessilis","Louisiana","Introduced","Invasive",4872
"17155","Soliva sessilis","Mississippi","Introduced","Invasive",4872
"18143","Soliva sessilis","North Carolina","Introduced","Invasive",4872
"21146","Soliva sessilis","South Carolina","Introduced","Invasive",4872
"22156","Soliva sessilis","Tennessee","Introduced","Invasive",4872
"24122","Soliva sessilis","Virginia","Introduced","Invasive",4872
"25141","Soliva sessilis","Washington","Introduced","Invasive",4872
"39101","Soliva sessilis","New South Wales","Introduced","Invasive",4872
"40114","Soliva sessilis","Queensland","Introduced","Invasive",4872
"41135","Soliva sessilis","South Australia","Introduced","Invasive",4872
"42115","Soliva sessilis","Victoria","Introduced","Invasive",4872
"43104","Soliva sessilis","Western Australia","Introduced","Invasive",4872
"4489","Soliva sessilis","New Zealand","Introduced","Invasive",4872
"7289","Salvinia minima","Alabama","Introduced","Invasive",4870
"11245","Salvinia minima","Florida","Introduced","Invasive",4870
"12187","Salvinia minima","Georgia","Introduced","Invasive",4870
"14170","Salvinia minima","Louisiana","Introduced","Invasive",4870
"16170","Salvinia minima","Mississippi","Introduced","Invasive",4870
"22155","Salvinia minima","Texas","Introduced","Invasive",4870
"4584","Salvinia minima","Australia","Introduced","Invasive",4870
"2905","Typha x glauca","Manitoba","","Invasive",4869
"3403","Typha x glauca","New Brunswick","","Invasive",4869
"4405","Typha x glauca","Ontario","","Invasive",4869
"5304","Typha x glauca","Quebec","","Invasive",4869
"6283","Typha x glauca","Saskatchewan","","Invasive",4869
"8275","Typha x glauca","Alabama","","Invasive",4869
"9259","Typha x glauca","Alaska","","Invasive",4869
"10253","Typha x glauca","Arkansas","","Invasive",4869
"11244","Typha x glauca","California","","Invasive",4869
"12186","Typha x glauca","Colorado","","Invasive",4869
"13186","Typha x glauca","Connecticut","","Invasive",4869
"14169","Typha x glauca","Delaware","","Invasive",4869
"15167","Typha x glauca","Hawaii","","Invasive",4869
"16169","Typha x glauca","Illinois","","Invasive",4869
"17154","Typha x glauca","Indiana","","Invasive",4869
"18142","Typha x glauca","Iowa","","Invasive",4869
"19146","Typha x glauca","Kentucky","","Invasive",4869
"20128","Typha x glauca","Maine","","Invasive",4869
"21145","Typha x glauca","Maryland","","Invasive",4869
"22154","Typha x glauca","Massachusetts","","Invasive",4869
"23132","Typha x glauca","Michigan","","Invasive",4869
"24121","Typha x glauca","Minnesota","","Invasive",4869
"25140","Typha x glauca","Missouri","","Invasive",4869
"26136","Typha x glauca","New Hampshire","","Invasive",4869
"27119","Typha x glauca","New Jersey","","Invasive",4869
"28104","Typha x glauca","New York","","Invasive",4869
"29115","Typha x glauca","North Carolina","","Invasive",4869
"30108","Typha x glauca","Ohio","","Invasive",4869
"31130","Typha x glauca","Oregon","","Invasive",4869
"32120","Typha x glauca","Pennsylvania","","Invasive",4869
"33103","Typha x glauca","Tennessee","","Invasive",4869
"34102","Typha x glauca","Utah","","Invasive",4869
"35105","Typha x glauca","Vermont","","Invasive",4869
"36106","Typha x glauca","Virginia","","Invasive",4869
"37108","Typha x glauca","Washington","","Invasive",4869
"38103","Typha x glauca","West Virginia","","Invasive",4869
"39100","Typha x glauca","Wisconsin","","Invasive",4869
"40113","Typha x glauca","Wyoming","","Invasive",4869
"22153","Vallisneria spiralis","Poland","Introduced","Invasive",4868
"24120","Vallisneria spiralis","Central Russia","Introduced","Invasive",4868
"2904","Rhus typhina","Beijing","Introduced","Invasive",4867
"3402","Rhus typhina","Hebei","Introduced","Invasive",4867
"9258","Rhus typhina","Shandong","Introduced","Invasive",4867
"28103","Rhus typhina","Michigan","Native","Invasive",4867
"4686","Rhus typhina","Wisconsin","Native","Invasive",4867
"4994","Rhus typhina","Czech Republic","Introduced","Invasive",4867
"26135","Potamogeton crispus","Ontario","Introduced","Invasive",4866
"11329","Potamogeton crispus","Fiji","Introduced","Invasive",4866
"114","Potamogeton crispus","New Zealand","Introduced","Invasive",4866
"13185","Hedychium flavescens","Réunion","Introduced","Invasive",3014
"16168","Hedychium flavescens","Hawaii","Introduced","Invasive",3014
"19145","Hedychium flavescens","Azores","Introduced","Invasive",3014
"20127","Hedychium flavescens","American Samoa","Introduced","Invasive",3014
"22152","Hedychium flavescens","Queensland","Introduced","Invasive",3014
"23131","Hedychium flavescens","Cook Islands","Introduced","Invasive",3014
"27118","Hedychium flavescens","Micronesia, Federated states of","Introduced","Invasive",3014
"29114","Hedychium flavescens","New Zealand","Introduced","Invasive",3014
"30107","Hedychium flavescens","Niue","Introduced","Invasive",3014
"31129","Hedychium flavescens","Samoa","Introduced","Invasive",3014
"32119","Hedychium flavescens","Tonga","Introduced","Invasive",3014
"17153","Kappaphycus","Hawaii","Introduced","Invasive",3012
"82","Salix cinerea","New South Wales","Introduced","Invasive",1803
"8648","Salix cinerea","Victoria","Introduced","Invasive",1803
"8849","Salix cinerea","New Zealand","Introduced","Invasive",1803
"5085","Myriophyllum spicatum","Idaho","Introduced","Invasive",1802
"5674","Myriophyllum spicatum","Maine","Introduced","Invasive",1802
"17152","Impatiens parviflora","Austria","Introduced","Invasive",1801
"22151","Impatiens parviflora","Denmark","Introduced","Invasive",1801
"26134","Impatiens parviflora","Germany","Introduced","Invasive",1801
"34101","Impatiens parviflora","Poland","Introduced","Invasive",1801
"12185","Sargassum muticum","British Columbia","Introduced","Invasive",1218
"13184","Sargassum muticum","Mexico","Introduced","Invasive",1218
"16167","Sargassum muticum","California","Introduced","Invasive",1218
"18141","Sargassum muticum","Washington","Introduced","Invasive",1218
"21144","Sargassum muticum","France","Introduced","Invasive",1218
"23130","Sargassum muticum","Italy","Introduced","Invasive",1218
"24119","Sargassum muticum","Netherlands","Introduced","Invasive",1218
"25139","Sargassum muticum","Norway","Introduced","Invasive",1218
"26133","Sargassum muticum","Portugal","Introduced","Invasive",1218
"27117","Sargassum muticum","Spain","Introduced","Invasive",1218
"28102","Sargassum muticum","Sweden","Introduced","Invasive",1218
"29113","Sargassum muticum","UK","Introduced","Invasive",1218
"30106","Sargassum muticum","Channel Islands","Introduced","Invasive",1218
"6284","Hypnea musciformis","Hawaii","","Invasive",1217
"4685","Elaeagnus umbellata","USA","Introduced","Invasive",1216
"4993","Elaeagnus umbellata","Connecticut","Introduced","Invasive",1216
"5378","Elaeagnus umbellata","Hawaii","Introduced","Invasive",1216
"61115","Elaeagnus umbellata","Massachusetts","Introduced","Invasive",1216
"6779","Elaeagnus umbellata","New Hampshire","Introduced","Invasive",1216
"7666","Elaeagnus umbellata","Tennessee","Introduced","Invasive",1216
"8068","Elaeagnus umbellata","West Virginia","Introduced","Invasive",1216
"81109","Elaeagnus umbellata","Wisconsin","Introduced","Invasive",1216
"3401","Gracilaria salicornia","Pacific, Eastern Central","Introduced","Invasive",1213
"42114","Gracilaria salicornia","Hawaii","Introduced","Invasive",1213
"40112","Polysiphonia brodiei","South Australia","Introduced","Invasive",1212
"41134","Polysiphonia brodiei","Tasmania","Introduced","Invasive",1212
"42113","Polysiphonia brodiei","Victoria","Introduced","Invasive",1212
"43103","Polysiphonia brodiei","New Zealand","Introduced","Invasive",1212
"15166","Aegilops cylindrica","Turkey","Native","Invasive",1210
"20126","Aegilops cylindrica","Ontario","Introduced","Invasive",1210
"21143","Aegilops cylindrica","Mexico","Introduced","Invasive",1210
"22150","Aegilops cylindrica","USA","Introduced","Invasive",1210
"8274","Asclepias syriaca","Manitoba","Native","Invasive",1209
"10252","Asclepias syriaca","Nova Scotia","Native","Invasive",1209
"11243","Asclepias syriaca","Ontario","Native","Invasive",1209
"12184","Asclepias syriaca","Quebec","Native","Invasive",1209
"13183","Asclepias syriaca","Saskatchewan","Native","Invasive",1209
"5975","Asclepias syriaca","Hungary","Introduced","Invasive",1209
"6380","Asclepias syriaca","Serbia","Introduced","Invasive",1209
"23129","Amelanchier lamarckii","Michigan","Native","Invasive",1208
"25138","Mahonia aquifolium","Belgium","Introduced","Invasive",1207
"32118","Mahonia aquifolium","Germany","Introduced","Invasive",1207
"2903","Jatropha gossypiifolia","East Timor","Introduced","Invasive",1206
"5303","Jatropha gossypiifolia","Indonesia","Introduced","Invasive",1206
"22149","Jatropha gossypiifolia","Réunion","Introduced","Invasive",1206
"31128","Jatropha gossypiifolia","Hawaii","Native","Invasive",1206
"7067","Jatropha gossypiifolia","Australia","Introduced","Invasive",1206
"71","Jatropha gossypiifolia","Australian Northern Territory","Introduced","Invasive",1206
"7288","Jatropha gossypiifolia","Queensland","Introduced","Invasive",1206
"7361","Jatropha gossypiifolia","Western Australia","Introduced","Invasive",1206
"7462","Jatropha gossypiifolia","Fiji","Introduced","Invasive",1206
"7570","Jatropha gossypiifolia","French Polynesia","Introduced","Invasive",1206
"7665","Jatropha gossypiifolia","Guam","Introduced","Invasive",1206
"7763","Jatropha gossypiifolia","Micronesia, Federated states of","Introduced","Invasive",1206
"7860","Jatropha gossypiifolia","New Caledonia","Introduced","Invasive",1206
"7976","Jatropha gossypiifolia","Northern Mariana Islands","Introduced","Invasive",1206
"8067","Jatropha gossypiifolia","Palau","Introduced","Invasive",1206
"81108","Jatropha gossypiifolia","Papua New Guinea","Introduced","Invasive",1206
"11246","Bougainvillea spectabilis","Chagos Archipelago","Introduced","Invasive",1202
"6282","Bougainvillea spectabilis","Chile","Introduced","Invasive",1202
"16166","Centaurea melitensis","Mexico","Introduced","Invasive",1200
"19144","Centaurea melitensis","Arizona","Introduced","Invasive",1200
"20125","Centaurea melitensis","California","Introduced","Invasive",1200
"22148","Centaurea melitensis","Hawaii","Introduced","Invasive",1200
"27116","Centaurea melitensis","Nevada","Introduced","Invasive",1200
"28101","Centaurea melitensis","New Mexico","Introduced","Invasive",1200
"29112","Centaurea melitensis","Oregon","Introduced","Invasive",1200
"32117","Centaurea melitensis","Texas","Introduced","Invasive",1200
"36105","Centaurea melitensis","Argentina","Introduced","Invasive",1200
"5084","Centaurea melitensis","New South Wales","Introduced","Invasive",1200
"51120","Centaurea melitensis","Western Australia","Introduced","Invasive",1200
"52102","Centaurea melitensis","New Caledonia","Introduced","Invasive",1200
"5471","Centaurea melitensis","Norfolk Island","Introduced","Invasive",1200
"16165","Hedera helix","British Columbia","Introduced","Invasive",1197
"17151","Hedera helix","Ontario","Introduced","Invasive",1197
"22147","Hedera helix","California","Introduced","Invasive",1197
"25137","Hedera helix","Hawaii","Introduced","Invasive",1197
"3999","Hedera helix","Oregon","Introduced","Invasive",1197
"4869","Hedera helix","Argentina","Introduced","Invasive",1197
"5083","Hedera helix","Chile","Introduced","Invasive",1197
"6379","Hedera helix","Denmark","Native","Invasive",1197
"9848","Hedera helix","Australia","Introduced","Invasive",1197
"9938","Hedera helix","New South Wales","Introduced","Invasive",1197
"10037","Hedera helix","Victoria","Introduced","Invasive",1197
"101105","Hedera helix","New Zealand","Introduced","Invasive",1197
"16164","Hedera helix","British Columbia","Introduced","Invasive",1197
"17150","Hedera helix","Ontario","Introduced","Invasive",1197
"22146","Hedera helix","California","Introduced","Invasive",1197
"25136","Hedera helix","Hawaii","Introduced","Invasive",1197
"3998","Hedera helix","Oregon","Introduced","Invasive",1197
"4868","Hedera helix","Argentina","Introduced","Invasive",1197
"5082","Hedera helix","Chile","Introduced","Invasive",1197
"6378","Hedera helix","Denmark","Native","Invasive",1197
